,doc_hdr_id,doc_typ_nm,doc_crte_dt,crte_dt,doc_mdfn_dt,actn_rqst_cd,campus,concentration1,concentration2,department1,department2,major1,major2,minor1,minor2,requestedof,dayssincerequest,dayssincecreate
382,76448466,UGS.ExceptionWaiver.Doctype,23-Aug-18,23-Aug-18,23-Aug-18,FYI,IN,HCI,,INFO,,INFOPHD,,,,UGS.IN.SECREC.INFO,531,531
383,76505888,UGS.ExceptionWaiver.Doctype,24-Aug-18,27-Aug-18,24-Aug-18,Approve,BL,Complex Systems / Virtual Heritage,,INFO,,INFOPHD,,ARHSGMIN,,kemcclin,527,530
384,76524354,UGS.Candidacy.Doctype,26-Aug-18,26-Aug-18,26-Aug-18,Approve,BL,Literature,,ENG,,ENGPHD,,CMLTGMIN,,UGS.BL.Candidacy.ENG1,528,528
385,76623947,UGS.Candidacy.Doctype,29-Aug-18,26-Sep-18,29-Aug-18,Approve,BL,,,EDUCELPS,,HIEDPHD,,Individualized,,nbrehl,497,525
400,76824002,UGS.Candidacy.Doctype,05-Sep-18,06-Sep-18,05-Sep-18,Approve,IN,,,EDUC,,UREDSTPHD,,SOCIOLMIN,,mncoomer,517,518
401,76842720,UGS.Candidacy.Doctype,06-Sep-18,25-Jan-19,06-Sep-18,Approve,BL,,,EAS,,GEOLPHD,,ENSTGMIN,,chenzhu,376,517
411,77065001,UGS.ExceptionRevalidation.Doctype,12-Sep-18,30-Apr-19,10-Apr-19,Approve,BL,,,EDUCELPS,,HIEDPHD,,INQMTHGMIN,,rmerckle,281,511
414,77095446,UGS-MAAdvancedDegree.ParentDoctype,13-Sep-18,12-Dec-19,13-Sep-18,Approve,BL,,,SOC,,SOCMA,,,,kbeardal,55,510
415,77108870,UGS.Candidacy.Doctype,14-Sep-18,17-Sep-18,14-Sep-18,Approve,IN,,,EDUC,,UREDSTPHD,,Individualized,,mcduff,506,509
416,77153563,UGS.CommitteeV2.Doctype,17-Sep-18,19-Sep-18,17-Sep-18,Approve,BL,,,PHIL,,PHILPHD,,History of German thought,,JTURk,504,506
417,77216851,COLLGRAD.AdvisoryCom.Doctype,18-Sep-18,18-Sep-18,18-Sep-18,Approve,BL,,,MSCH,,MDARSCPHD,,French,,francist,505,505
419,77230431,COLLGRAD.AdvisoryCom.Doctype,18-Sep-18,19-Sep-18,18-Sep-18,Approve,BL,,,MSCH,,MDARSCPHD,,Social Informatics,,mailland,504,505
423,77418658,UGS.ExceptionWaiver.Doctype,24-Sep-18,25-Sep-18,24-Sep-18,Approve,BL,Early Childhood Education,,EDUCCI,EDUCCEP,CRINPHD,INQMTHPHD,,,leemel,498,499
424,77427475,UGS.Candidacy.Doctype,25-Sep-18,25-Sep-18,25-Sep-18,Approve,BL,Materials Chemistry,,CHEM,,CHEMPHD,,Individualized,,jds34,498,498
426,77660007,UGS.CommitteeV2.Doctype,02-Oct-18,04-Oct-18,02-Oct-18,Approve,BL,,,MUS,,MSEDPHD,,Jazz and African American Soul Studies,,icalhoun,489,491
427,77680245,COLLGRAD.AdvisoryCom.Doctype,03-Oct-18,04-Oct-18,03-Oct-18,Approve,BL,,,MSCH,,MDARSCPHD,,1. Cognitive Science 2. Human Computer Interaction (Design Emphasis),,gbingham,489,490
430,77799139,UGS.Candidacy.Doctype,08-Oct-18,04-Dec-18,08-Oct-18,Approve,BL,Public Management and Policy Analysis,,SPPA,,PBAFFPHD2,,Individualized,,rabellog,428,485
431,77847935,UGS.CommitteeChangeV2.Doctype,09-Oct-18,09-Oct-18,09-Oct-18,Approve,BL,,,EAS,,GEOLPHD,,Geochemistry,,dalkilic,484,484
432,77861163,UGS.ExceptionMinor.Doctype,09-Oct-18,09-Oct-18,09-Oct-18,Approve,BL,Health,,INFO,,INFOPHD,,,,ckresnye,484,484
433,77963506,UGS.CommitteeV2.Doctype,12-Oct-18,18-Apr-19,12-Oct-18,Approve,IN,,,DENT,,DNTPHPHD,,Life Science,,jfyepes,293,481
435,78009587,COLLGRAD.AdvisoryCom.Doctype,15-Oct-18,16-Oct-18,15-Oct-18,Approve,BL,,,MSCH,,MDARSCPHD,,French,,francist,477,478
436,78024493,UGS.CommitteeV2.Doctype,15-Oct-18,16-Oct-18,15-Oct-18,Approve,IN,,,MNEU,,MNEURSPHD,,Life Science,,dlahiri,477,478
437,78024493,UGS.CommitteeV2.Doctype,15-Oct-18,16-Oct-18,15-Oct-18,Approve,IN,,,MNEU,,MNEURSPHD,,Life Science,,,477,478
438,78026480,UGS.CommitteeV2.Doctype,15-Oct-18,25-Feb-19,16-Oct-18,Approve,IN,,,MNEU,,MNEURSPHD,,Biostatistics,,lapostol,345,478
439,78104663,UGS.CommitteeV2.Doctype,17-Oct-18,23-Oct-18,17-Oct-18,Approve,BL,,,EDUCCEP,,INQMTHPHD,,Statistics,,jumpauls,470,476
440,78107765,UGS.ExceptionWaiver.Doctype,17-Oct-18,18-Oct-18,17-Oct-18,Approve,BL,Phonology,,LING,,LINGPHD,,SPHSGMIN,,slulich,475,476
441,78108076,UGS.CommitteeV2.Doctype,17-Oct-18,18-Oct-18,17-Oct-18,Approve,BL,,,CSCI,,CSCIPHD,,Computer Systems,,smash,475,476
442,78187997,UGS.CommitteeV2.Doctype,19-Oct-18,23-Oct-18,19-Oct-18,Approve,IN,,,MNEU,,MNEURSPHD,,Life Sciences,,clasagna,470,474
443,78187997,UGS.CommitteeV2.Doctype,19-Oct-18,23-Oct-18,19-Oct-18,Approve,IN,,,MNEU,,MNEURSPHD,,Life Sciences,,lapostol,470,474
447,78228587,UGS.CommitteeV2.Doctype,22-Oct-18,17-Dec-18,22-Oct-18,Approve,IN,,,MAT,,MUTECHPHD,,,,deal,415,471
448,78234006,COLLGRAD.AdvisoryCom.Doctype,22-Oct-18,22-Oct-18,22-Oct-18,Approve,BL,,,MSCH,,MDARSCPHD,,Informatics,,bfrische,471,471
456,78364204,UGS.ExceptionMinor.Doctype,25-Oct-18,26-Oct-18,25-Oct-18,Approve,BL,,,EDUCLCLE,,LCLNGPHD,,,,hkahn,467,468
457,78399743,UGS.Candidacy.Doctype,27-Oct-18,27-Oct-18,27-Oct-18,Approve,IN,,,PHST,,PHSTDPHD,,Individualized,,UGS.IN.Candidacy.PHST1,466,466
458,78414255,UGS.ExceptionWaiver.Doctype,29-Oct-18,30-Oct-18,29-Oct-18,Approve,BL,,,SPH,,AHHBPHD,,EPIDMGMIN,HMSXLGMIN,kvanterp,463,464
459,78446636,UGS.Candidacy.Doctype,30-Oct-18,09-Sep-19,30-Oct-18,Approve,IN,,,PHST,,PHSTDPHD,,Individualized,,hkahn,149,463
460,78495734,UGS.Candidacy.Doctype,31-Oct-18,20-Nov-18,31-Oct-18,Approve,IN,,,EDUC,,UREDSTPHD,,Individualized,,sbangert,442,462
461,78544424,UGS.Candidacy.Doctype,01-Nov-18,12-Dec-19,01-Nov-18,FYI,BL,,,JOUR,,MCOMJPHD,,INFSCGMIN,,mgrabe,55,461
462,78544424,UGS.Candidacy.Doctype,01-Nov-18,16-Dec-19,01-Nov-18,Approve,BL,,,JOUR,,MCOMJPHD,,INFSCGMIN,,UGS.BL.Candidacy.JOUR1,51,461
466,78681766,COLLGRAD.AdvisoryCom.Doctype,06-Nov-18,28-Nov-18,06-Nov-18,Approve,BL,,,SLST,,SLSTPHD,,Linguistics/Computational Linguistics,,shin36,434,456
469,78738124,UGS.ExceptionWaiver.Doctype,07-Nov-18,15-Nov-18,07-Nov-18,Approve,BL,,Dual MA REEI/MPA SPEA (Energy concentration),REEI,SPES,REEIMA,ENERGYMSES,,,richmorg,447,455
470,78773357,UGS.CommitteeV2.Doctype,08-Nov-18,09-Nov-18,08-Nov-18,Approve,BL,,,EDUCCEP,,COPSYPHD,,Human Sexuality,,eklann,453,454
471,78810533,UGS.Candidacy.Doctype,09-Nov-18,30-Aug-19,09-Nov-18,Approve,BL,Children's and Young Adult Literature,,EDUCLCLE,,LNGEDPHD,,AAADGMIN,,hammonda,159,453
474,78890251,UGS.ExceptionMinor.Doctype,13-Nov-18,13-Nov-18,13-Nov-18,Approve,BL,Biochemistry,,BIOC,,BIOCPHD,,,,fhuerta,449,449
477,78938071,UGS.Candidacy.Doctype,14-Nov-18,02-Dec-19,14-Nov-18,Approve,BL,,,OPT,,VISSCPHD,,NEUSGMIN,,UGS.BL.Candidacy.OPT1,65,448
478,78938791,UGS.CommitteeV2.Doctype,14-Nov-18,14-Nov-18,14-Nov-18,Approve,BL,,,OPT,,VISSCPHD,,Neuroscience,,UGS.BL.Committee.OPT1,448,448
483,79030971,COLLGRAD.AdvisoryCom.Doctype,16-Nov-18,26-Nov-18,16-Nov-18,Approve,BL,,,GEOG,ENG,GEOGPHD,ENGPHD,,,iashutos,436,446
486,79044293,UGS.ExceptionMinor.Doctype,16-Nov-18,15-Oct-19,16-Nov-18,Approve,BL,,,JOUR,,MCOMJPHD,,,,herring,113,446
487,79053528,UGS.CommitteeV2.Doctype,17-Nov-18,28-Nov-18,17-Nov-18,Approve,IN,,,BIST,,BISTPHD,,Epidemiology,,chashen,434,445
490,79074412,UGS.CommitteeV2.Doctype,19-Nov-18,14-Nov-19,14-Nov-19,Approve,IN,,,MNEU,,MNEURSPHD,,Life Sciences,,lapostol,83,443
495,79223557,UGS.Candidacy.Doctype,27-Nov-18,19-Dec-18,27-Nov-18,Approve,BL,,,EDUCELPS,,HIEDPHD,,LRNDVGMIN,,skinnerc,413,435
496,79234715,UGS.ExceptionWaiver.Doctype,27-Nov-18,28-Nov-18,27-Nov-18,Approve,BL,Slavic Linguistics,,SLAV,,SLAVPHD,,,,UGS.BL.DGS.SLAV,434,435
497,79241053,UGS.ExceptionWaiver.Doctype,27-Nov-18,29-Nov-18,27-Nov-18,Approve,BL,,,BIOL,,MICRPHD,,GENGMIN,,UGS.BL.DGS.BIOL,433,435
501,79359547,UGS.ExceptionWaiver.Doctype,30-Nov-18,04-Feb-19,30-Nov-18,Approve,BL,Quantitative Track,,EDUCCEP,,INQMTHPHD,,EPIDMGMIN,,stepunde,366,432
504,79386013,UGS-MAAdvancedDegree.ParentDoctype,03-Dec-18,03-Dec-18,03-Dec-18,Approve,BL,,,GRAD,,CYSRMGDEMS,,,,UGS.BL.MAAdvDeg.GRAD1,429,429
505,79449007,UGS.CommitteeV2.Doctype,04-Dec-18,04-Dec-18,04-Dec-18,Approve,IN,,,INFO,,INFOPHD,,,,jsp2,428,428
506,79464808,UGS.CommitteeChangeV2.Doctype,05-Dec-18,05-Dec-18,05-Dec-18,Approve,BL,,,GEOG,,GEOGPHD,,food studies minor,,UGS.BL.Committee.GEOG1,427,427
512,79690189,UGS-MAAdvancedDegree.ParentDoctype,13-Dec-18,03-Jan-19,13-Dec-18,Approve,BL,History,,CEUS,,CEUSMA,,,,jonrmccl,398,419
513,79779789,UGS.Candidacy.Doctype,16-Dec-18,17-Dec-18,16-Dec-18,Approve,BL,XIX-XX Century Literature - Prose,,HISP,,PORTPHD,,LTAMCGMIN,,UGS.BL.Candidacy.HISP1,415,416
514,79846070,UGS.Candidacy.Doctype,18-Dec-18,20-Feb-19,18-Dec-18,Approve,IN,,,PHSL,,CELINPHPHD,,CLINRSHMIN,,kkroenke,350,414
515,79848144,UGS.Candidacy.Doctype,18-Dec-18,18-Dec-18,18-Dec-18,Approve,BL,,,LAW,,LAWDEMPHD,,ANTHGMIN,,UGS.BL.Candidacy.LAW1,414,414
516,79849842,UGS.Candidacy.Doctype,18-Dec-18,18-Dec-18,18-Dec-18,Approve,BL,,,HISP,,PORTPHD,,HPSCGMIN,,mcguimar,414,414
517,79853333,UGS.CommitteeV2.Doctype,18-Dec-18,20-Feb-19,18-Dec-18,Approve,IN,,,PHSL,,CELINPHPHD,,,,dpbasile,350,414
518,79898047,UGS-MAAdvancedDegree.ParentDoctype,19-Dec-18,19-Dec-18,19-Dec-18,Approve,IN,Medical Sociology,,SOC,,SOCMA,,,,UGS.IN.MAAdvDeg.SOC1,413,413
519,79911198,UGS.CommitteeV2.Doctype,20-Dec-18,20-Dec-18,20-Dec-18,Approve,BL,,,OPT,,VISSCPHD,,Individualized,,UGS.BL.Committee.OPT1,412,412
520,79958162,UGS-MAAdvancedDegree.ParentDoctype,21-Dec-18,15-Oct-19,21-Dec-18,Approve,IN,,,MICR,,MIIMMS,,,,UGS.MAAdvDeg.INFinal.UGS,113,411
521,80083091,UGS.Candidacy.Doctype,28-Dec-18,08-Jan-19,28-Dec-18,Approve,BL,,,EDUCELPS,,HIEDPHD,,INQMTHGMIN,,nsaelua,393,404
522,80149645,UGS.ExceptionWaiver.Doctype,03-Jan-19,07-Jan-19,03-Jan-19,Approve,BL,,,BIOC,,BIOCPHD,,BIOCGMIN,,bgstritt,394,398
523,80186084,UGS.Candidacy.Doctype,04-Jan-19,28-May-19,04-Jan-19,Approve,BL,Inorganic,,CHEM,,CHEMPHD,,PHYCHEGMIN,,dbeagan,253,397
524,80186463,UGS.CommitteeV2.Doctype,04-Jan-19,06-Dec-19,04-Jan-19,Approve,BL,,,CHEM,,CHEMPHD,,Physical Chemistry,,kraghava,61,397
527,80213012,UGS.Candidacy.Doctype,07-Jan-19,08-Jan-19,07-Jan-19,Approve,BL,,,MATH,,MPHYSMPHD,,MATHGMIN,,lahiria,393,394
532,80298735,UGS-MAAdvancedDegree.ParentDoctype,09-Jan-19,01-Nov-19,09-Jan-19,Approve,BL,,,CEUS,,CEUSMA,,,,smubarak,96,392
533,80301046,UGS.Candidacy.Doctype,09-Jan-19,09-Jan-19,09-Jan-19,Approve,BL,Public Relations,,JOUR,,MCOMJPHD,,Individualized,,UGS.BL.Candidacy.JOUR1,392,392
540,80455799,UGS.Candidacy.Doctype,14-Jan-19,18-Jan-19,14-Jan-19,Approve,IN,Bio-Informatics,,INFO,,INFOPHD,,Individualized,,UGS.Candidacy.UGS.IN,383,387
543,80573616,UGS.CommitteeV2.Doctype,17-Jan-19,17-Jan-19,17-Jan-19,Approve,BL,,,CMLT,,CMLTPHD,,French,,UGS.BL.Committee.CMLT1,384,384
546,80604653,UGS.Candidacy.Doctype,18-Jan-19,18-Jan-19,18-Jan-19,Approve,BL,,,CMLT,,CMLTPHD,,GERGMIN,,UGS.BL.Candidacy.CMLT1,383,383
547,80610180,UGS.Candidacy.Doctype,18-Jan-19,18-Jan-19,18-Jan-19,Approve,IN,Human-Computer Interaction,,INFO,,INFOPHD,,Individualized,,ykaranam,383,383
548,80610180,UGS.Candidacy.Doctype,18-Jan-19,18-Jan-19,18-Jan-19,FYI,IN,Human-Computer Interaction,,INFO,,INFOPHD,,Individualized,,jofjones,383,383
551,80641175,UGS.CommitteeV2.Doctype,21-Jan-19,25-Jan-19,21-Jan-19,Approve,BL,,,EDUCCI,,CRINPHD,,Educational Leadership,,euebler,376,380
554,80663977,UGS.CommitteeV2.Doctype,22-Jan-19,22-Jan-19,22-Jan-19,Approve,BL,,,CMLT,REL,CMLTPHD,RELPHD,Jewish Studies,,UGS.BL.Committee.CMLT1,379,379
564,80811058,UGS.ExceptionWaiver.Doctype,25-Jan-19,28-Jan-19,25-Jan-19,Approve,BL,History ,,PHIL,,PHILPHD,,HPSCGMIN,,lloyd,373,376
565,80838404,UGS.CommitteeV2.Doctype,28-Jan-19,30-Jan-19,28-Jan-19,Approve,IN,,,INFO,,INFOPHD,,Biostatistics,,enzeliu,371,373
566,80842811,UGS.ExceptionWaiver.Doctype,28-Jan-19,30-Jan-19,28-Jan-19,Approve,BL,,,PHIL,,PHILPHD,,HPSCGMIN,,abelson,371,373
567,80843279,UGS.Candidacy.Doctype,28-Jan-19,28-Jan-19,28-Jan-19,Approve,IN,Bioinformatics,,INFO,,INFOPHD,,BIOSTATMIN,,enzeliu,373,373
572,80965021,UGS.Candidacy.Doctype,31-Jan-19,12-Dec-19,31-Jan-19,Approve,BL,,,ILS,,INFSCPHD1,,Individualized,,,55,370
573,81013847,UGS-MAAdvancedDegree.ParentDoctype,03-Feb-19,10-Apr-19,03-Feb-19,Approve,BL,,,EAS,,GEOLMS,,,,anhvu,301,367
578,81091122,UGS.Candidacy.Doctype,06-Feb-19,06-Feb-19,06-Feb-19,Approve,IN,Bioinformatics,,INFO,,INFOPHD,,BIOSTATMIN,,bpaisley,364,364
579,81106176,UGS-PhDDefense.ParentDoctype,06-Feb-19,06-Feb-19,06-Feb-19,Approve,BL,,,EDUCCEP,,SCPSYPHD,,Counseling Psychology,,ntw,364,364
582,81119473,UGS-PhDCommencement.ParentDoctype,06-Feb-19,27-Feb-19,06-Feb-19,Approve,BL,,,CEUS,,CEUSPHD,,,,ttsepak,343,364
583,81217534,UGS.CommitteeChangeV2.Doctype,11-Feb-19,20-Mar-19,11-Feb-19,Approve,IN,,,EDUC,,UREDSTPHD,,Individualized/Adult Education,,lkazembe,322,359
584,81244772,UGS-PhDCommencement.ParentDoctype,11-Feb-19,13-Feb-19,11-Feb-19,Approve,BL,,,EDUC,,LRNDEVPHD,,,,anphonet,357,359
585,81247956,UGS-MAAdvancedDegree.ParentDoctype,11-Feb-19,11-Feb-19,11-Feb-19,Approve,BL,Russian and Eastern European Area Studies,,REEI,,REEIMA,,,,UGS.BL.MAAdvDeg.REEI1,359,359
586,81306183,UGS-MAAdvancedDegree.ParentDoctype,13-Feb-19,13-Feb-19,13-Feb-19,Approve,BL,,,GRAD,,CYSRMGMTMS,,,,UGS.BL.MAAdvDeg.GRAD1,357,357
605,81384935,UGS-MAAdvancedDegree.ParentDoctype,15-Feb-19,15-Feb-19,15-Feb-19,Approve,BL,,,REEI,,REEIMA,,,,UGS.BL.MAAdvDeg.REEI1,355,355
606,81402834,UGS-MAAdvancedDegree.ParentDoctype,16-Feb-19,16-Feb-19,16-Feb-19,Approve,IN,,,PHST,,PHLSTMA,,,,UGS.IN.MAAdvDeg.PHST1,354,354
607,81404734,UGS-MAAdvancedDegree.ParentDoctype,16-Feb-19,29-Apr-19,16-Feb-19,Approve,BL,,,SLST,,SLSTMA,,,,UGS.BL.MAAdvDeg.SLST1,282,354
608,81405412,UGS-MAAdvancedDegree.ParentDoctype,17-Feb-19,17-Feb-19,17-Feb-19,Approve,IN,,,ENG,,ENGMA,,,,UGS.IN.MAAdvDeg.ENG1,353,353
610,81435195,UGS.Candidacy.Doctype,18-Feb-19,18-Feb-19,18-Feb-19,Approve,BL,,,BIOC,,BIOCPHD,,INDVGMIN,,UGS.BL.Candidacy.BIOC1,352,352
615,81549149,UGS.ExceptionRevalidation.Doctype,21-Feb-19,26-Mar-19,21-Feb-19,Approve,BL,Early Childhood Education,,EDUCCI,,CRINPHD,,,,milcosta,316,349
616,81612979,UGS-MAAdvancedDegree.ParentDoctype,22-Feb-19,22-Feb-19,22-Feb-19,Approve,BL,,,THTR,,THTRMFA,,,,UGS.BL.MAAdvDeg.THTR1,348,348
617,81616583,UGS-MAAdvancedDegree.ParentDoctype,22-Feb-19,22-Feb-19,22-Feb-19,Approve,BL,,,PSY,,PSYMA,,,,UGS.BL.MAAdvDeg.PSY1,348,348
620,81656005,UGS-MAAdvancedDegree.ParentDoctype,25-Feb-19,25-Feb-19,25-Feb-19,Approve,BL,Organic,,CHEM,,CHEMMS,,,,UGS.BL.MAAdvDeg.CHEM1,345,345
621,81656554,UGS-MAAdvancedDegree.ParentDoctype,25-Feb-19,25-Feb-19,25-Feb-19,Approve,BL,Chemical Biology,,CHEM,,CHEMMS,,,,UGS.BL.MAAdvDeg.CHEM1,345,345
624,81670750,UGS-MAAdvancedDegree.ParentDoctype,25-Feb-19,25-Feb-19,25-Feb-19,Approve,BL,,,STAT,,STATSCMS,,,,UGS.BL.MAAdvDeg.STAT1,345,345
625,81671907,UGS-MAAdvancedDegree.ParentDoctype,25-Feb-19,25-Feb-19,25-Feb-19,Approve,BL,Lighting Design,,THTR,,THTRMFA,,,,UGS.BL.MAAdvDeg.THTR1,345,345
626,81730031,COLLGRAD.AdvisoryCom.Doctype,27-Feb-19,28-Feb-19,27-Feb-19,Approve,BL,,,LING,,LINGPHD,,,,dlegg,342,343
629,81816520,UGS.ExceptionMinor.Doctype,01-Mar-19,29-Mar-19,01-Mar-19,Approve,BL,Islamic Art,,,,,,,,etuggle,313,341
636,81893910,UGS-MAAdvancedDegree.ParentDoctype,05-Mar-19,05-Mar-19,05-Mar-19,Approve,BL,,,AFRI,,AFRIMA,,,,UGS.BL.MAAdvDeg.AFRI1,337,337
637,81915010,UGS.Candidacy.Doctype,05-Mar-19,27-Mar-19,05-Mar-19,Approve,IN,Preventive Dentistry,,DENT,,DNTPHPHD,,LIFSCIMIN,,cyiannou,315,337
640,82020077,UGS.ExceptionMinor.Doctype,08-Mar-19,13-Jan-20,08-Mar-19,Approve,BL,,,EDUCELPS,,HIEDPHD,,,,salebeau,23,334
643,82068652,UGS.CommitteeChangeV2.Doctype,11-Mar-19,21-Mar-19,11-Mar-19,FYI,BL,,,BUS,,BUSPHD,,Psychology Minor / Marketing Concentration,,INITIATOR,321,331
644,82173688,UGS.CommitteeV2.Doctype,14-Mar-19,18-Mar-19,14-Mar-19,Approve,BL,,,CHEM,,CHEMPHD,,,,fcparks,324,328
655,82360139,UGS.Candidacy.Doctype,21-Mar-19,15-Oct-19,21-Mar-19,Approve,BL,,,TEL,,MTELPHD,,COGSGMIN,,kenarose,113,321
656,82426549,UGS.Candidacy.Doctype,22-Mar-19,29-Mar-19,22-Mar-19,Approve,IN,,,PHST,,PHSTDPHD,,Individualized,,goodwinj,313,320
657,82430530,UGS-PhDDefense.ParentDoctype,23-Mar-19,25-Mar-19,23-Mar-19,Approve,BL,,,SPPA,SPPA,PBAFFPHD2,PBAFFPHD2,Public Management,Policy Analysis,miruali,317,319
658,82483560,UGS.CommitteeV2.Doctype,26-Mar-19,01-Apr-19,26-Mar-19,Approve,IN,,,MNEU,,MNEURSPHD,,,,btruitt,310,316
659,82483560,UGS.CommitteeV2.Doctype,26-Mar-19,01-Apr-19,26-Mar-19,Approve,IN,,,MNEU,,MNEURSPHD,,,,jwitkin,310,316
664,82567059,UGS.Candidacy.Doctype,28-Mar-19,28-Mar-19,28-Mar-19,Approve,BL,Literature,,HISP,,SPANPHD,,ANTHGMIN,,UGS.BL.Candidacy.HISP1,314,314
669,82600026,UGS-MAAdvancedDegree.ParentDoctype,29-Mar-19,29-Mar-19,29-Mar-19,Approve,BL,Ethnomusicology,,FOLK,,FOLKMA,,,,UGS.BL.MAAdvDeg.FOLK1,313,313
670,82601315,UGS.ExceptionWaiver.Doctype,29-Mar-19,04-Apr-19,29-Mar-19,Approve,BL,,,MED,,CMCBIOPHD,,GENGMIN,,hahundle,307,313
673,82675852,UGS.Candidacy.Doctype,02-Apr-19,24-Jan-20,02-Apr-19,Approve,BL,Developmental,,PSY,,PSYPHD,,Individualized,,chenyu,12,309
676,82722036,UGS-MAAdvancedDegree.ParentDoctype,03-Apr-19,03-Apr-19,03-Apr-19,Approve,BL,,,FINA,,FINAHMA,,,,UGS.BL.MAAdvDeg.FINA.MA1,308,308
677,82731036,UGS.ExceptionWaiver.Doctype,03-Apr-19,03-Apr-19,03-Apr-19,Approve,BL,,Nonprofit Management,AADM,SPPA,ARTADMA,PBAFFPHD2,,,zy8,308,308
678,82751074,UGS.Candidacy.Doctype,04-Apr-19,04-Dec-19,04-Apr-19,Approve,BL,,,MED,,CMCBIOPHD,,GENGMIN,,bmgreuli,63,307
679,82753432,UGS.Candidacy.Doctype,04-Apr-19,08-Apr-19,04-Apr-19,Approve,BL,Developmental Psychology,,PSY,,PSYPHD,,Individualized,,chenyu,303,307
680,82865399,UGS-MAAdvancedDegree.ParentDoctype,08-Apr-19,27-Jan-20,08-Apr-19,Approve,IN,Public History,,HIST,,HISTMA,,,,UGS.MAAdvDeg.INFinal.UGS,9,303
681,82889365,UGS.Candidacy.Doctype,09-Apr-19,29-Aug-19,09-Apr-19,Approve,BL,,,LAW,,LAWDEMPHD,,ANTHGMIN,,dacwilli,160,302
682,82889365,UGS.Candidacy.Doctype,09-Apr-19,29-Aug-19,09-Apr-19,Approve,BL,,,LAW,,LAWDEMPHD,,ANTHGMIN,,tiwaters,160,302
683,82889365,UGS.Candidacy.Doctype,09-Apr-19,29-Aug-19,09-Apr-19,FYI,BL,,,LAW,,LAWDEMPHD,,ANTHGMIN,,dacwilli,160,302
684,82889365,UGS.Candidacy.Doctype,09-Apr-19,29-Aug-19,09-Apr-19,FYI,BL,,,LAW,,LAWDEMPHD,,ANTHGMIN,,tiwaters,160,302
685,82889974,COLLGRAD.AdvisoryComChange.Doctype,09-Apr-19,09-Apr-19,09-Apr-19,Approve,BL,,,ANTH,CEUS,ANTHPHD,CEUSPHD,Sociocultural Anthropology,Mongolian Studies,COLLGRAD.AdvisoryCom.BL.DGS.ANTH,302,302
686,82892530,UGS.Candidacy.Doctype,09-Apr-19,10-Sep-19,09-Apr-19,Approve,BL,Chemical biology,,CHEM,,CHEMPHD,,PHYCHEGMIN,,UGS.BL.Candidacy.CHEM1,148,302
691,83008007,COLLGRAD.AdvisoryCom.Doctype,12-Apr-19,28-Jan-20,12-Apr-19,FYI,BL,,,MSCH,,MDARSCPHD,,Cultural Studies,,COLLGRAD.AdvisoryCom.BL.MSCH1,8,299
692,83008007,COLLGRAD.AdvisoryCom.Doctype,12-Apr-19,30-Jan-20,12-Apr-19,Approve,BL,,,MSCH,,MDARSCPHD,,Cultural Studies,,COLLGRAD.AdvisoryCom.COLLGRAD,6,299
693,83022706,COLLGRAD.AdvisoryCom.Doctype,12-Apr-19,15-Apr-19,12-Apr-19,Approve,BL,,,BIOL,,EEBPHD,,Animal Behavior ,,ketterso,296,299
694,83028796,UGS.CommitteeV2.Doctype,13-Apr-19,13-Apr-19,13-Apr-19,Approve,BL,,,SLST,,SLSTPHD,,Inquiry Methodology,,UGS.BL.Committee.SLST1,298,298
695,83028900,UGS-MAAdvancedDegree.ParentDoctype,13-Apr-19,13-May-19,13-Apr-19,Approve,BL,Ethnomusicology,,FOLK,,FOLKMA,,,,UGS.BL.MAAdvDeg.FOLK1,268,298
698,83090026,UGS.CommitteeChangeV2.Doctype,16-Apr-19,16-Apr-19,16-Apr-19,Approve,IN,,,MGEN,,MMGENTPHD,,Life Sciences ,,rwek,295,295
701,83098601,UGS.Candidacy.Doctype,16-Apr-19,10-May-19,16-Apr-19,Approve,BL,,,EDUCLCLE,,LCLNGPHD,,EACHEDGMIN,,aaguler,271,295
702,83102040,UGS.Candidacy.Doctype,16-Apr-19,31-Oct-19,16-Apr-19,Approve,BL,Analytical,,CHEM,,CHEMPHD,,CHEBIOGMIN,,UGS.BL.Candidacy.CHEM1,97,295
703,83102041,UGS.CommitteeV2.Doctype,16-Apr-19,16-Apr-19,16-Apr-19,Approve,BL,,,CHEM,,CHEMPHD,,Chemical Biology,,UGS.BL.Committee.CHEM1,295,295
704,83107070,UGS.CommitteeV2.Doctype,16-Apr-19,16-Sep-19,16-Apr-19,Approve,BL,,,PHIL,,PHILPHD,,Geography,,UGS.BL.Committee.PHIL2,142,295
705,83131731,UGS.Candidacy.Doctype,17-Apr-19,15-May-19,17-Apr-19,Approve,BL,Mathematics Education,,EDUCCI,,CRINPHD,,INQMTHGMIN,,robijone,266,294
710,83247703,UGS-MAAdvancedDegree.ParentDoctype,19-Apr-19,19-Apr-19,19-Apr-19,Approve,IN,Writing and Literacy,,ENG,,ENGMA,,,,UGS.IN.MAAdvDeg.ENG1,292,292
711,83254286,UGS.Candidacy.Doctype,21-Apr-19,16-May-19,21-Apr-19,Approve,BL,,,EDUCIST,,INSYTPHD,,EDPSYGMIN,,basdogan,265,290
712,83271219,UGS.ExceptionWaiver.Doctype,22-Apr-19,22-Apr-19,22-Apr-19,Approve,BL,,,CEUS,SPPA,CEUSMA,,,,UGS.BL.DGS.SPPA,289,289
